reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
544888ca-3a13-48dd-be0d-66035ab2d7f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aneh, padahal kata sandi udah diulang 2X bisa salah pas login, anehnya lagi nomor HP udah verifikasi masi akun tidak ditemukan, udah lupa akun masukkan NIK nomor HPnya malah disensor, asli aplikasi terbodoh yg pernah ku download, udah 1 bulan sampe update terbaru aku urus NIB gk siap2 pakai apk ini, mau kekota jauh,.",1,7,2.0.8,2024-09-23 05:58:05,,,2.0.8
4d1282cd-7249-497c-9368-0d5c72b5c38c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kenapa si selalu keluar terus di peroses pendaftaranya, jadi harus isi dari awal lagi, pas udah dikit lagi selesa eh malah gitu lagi, tolong dong di perbaiki lagi sistemnya..!!",1,7,1.2,2021-12-27 06:07:49,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 08:14:39,1.2
08aacb2b-7af8-45d2-add3-7d5848a7f871,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya uda sudah ada NIB, tpi untuk melihat kita sdh trdaftar susah sekali masuknya, sebaiknya jgn dipersulit, krna kita penting itu untk mitra usaha kita. Tolong di tanggapi",1,9,1.4,2022-06-07 04:36:25,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 07:56:21,1.4
70ca9d12-4ca9-47e8-a57c-f7d13bd418c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App bisa dibuka di hp saya, bisa daftar, tp sy rasa ada tombol2 yg kurang, ada tombol yg bisa diklik tp tdk berwarna, tombol untuk menghapus daftar kegiatan yg tidak terpakai gak ada, terus NIB sy sdh jadi tp dibuka gak bisa jg didownload gak bisa.. lewat web jg gak bisa.. terus skg app nya klo dibuka nutup sendiri jd gak bisa dibuka..",5,5,1.9,2023-02-22 08:18:13,"Hai #temanBoss! Terima kasih ya untuk feedback positifnya, sukses selalu🙂",2024-02-12 03:51:58,1.9
d025ac99-0044-4b40-81aa-77087d50cf1c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mau daftar aja susahnya minta ampun kurang update,alamat selalu tidak sesuai dengan di dukcapil, hey daftar rekening melalui online juga gak masalah alamat saya,lah disni malah gak sesuai, bikin aplikasi online coba yang niat aplikasi asal jadi yang penting turun anggaran, belaga serba digital tapi orang di dalamnya gaptek semua alhasil jadi aplokasi mobile tersampah kaya gini",1,37,2.2.12,2025-11-15 05:17:16,,,2.2.12
e2a837b8-8474-43d1-99c2-2802bb3b4b0c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon segera perbaiki aplikasinya saya berhari hari mau ajukan NIB baru melalui web maupun aplikasi selalu tidak bisa, terkendala saat pemilihan bidang usaha selalu pemberitahuan usaha untuk skala mikro dan kecil, padahal jelas jelas bidang usaha saya cuman jualan makanan ringan roti rotian saja. dan sudah tertera juga di kotak hijau kalau usaha termasuk koperasi dan UMKM.",1,37,2.2.3,2025-10-07 06:49:56,,,2.2.3
0037ab27-ca04-4281-abb2-b32081311dd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi sampah saya sudah punya siup dari tahun 2011 sebelum aplikasi ini dirilis 2021,dan ketika saya hendak membuat NIB untuk persyaratan Visa keluar negeri sangat sulit karena dari Aplikasi menyatakan bahwa NIK saya sudah terdaftar, kapan saya daftar nya, orang aplikasi baru di download dan hendak daftar malah dari Aplikasi menyatakan bahwa nomor NIK sudah terdaftar dasar negeri konoha semuanya serba sulit",1,1,2.2.1,2025-06-26 06:13:38,,,2.2.1
05314843-12d5-4df9-8045-adea0427d038,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mungkin karna hp saya yg kentang jadi ga bisa login, perlu hp dengan spesifikasi lebih tinggi buat buka app ini,saran aja nih buat yg mau download, mending upgrade dulu hp nya dengan minimal spek ram 16 gb, internal 2 tb, cpu i9, sama gpu nya RTX seri tertinggi",1,9,1.9,2023-02-17 11:13:53,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 06:21:06,1.9
df59557d-5f97-4c4e-be1c-d7204ab654e5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi yang buruk,mau daftar perijina PIRT,harus daftar melalui OSS,setelah mau dilakukan pengajuan ada note ""belum memiliki perijinan berusaha berbasis resiko"" kemudian disuruh klik ""disini"" pas diklik malah stuck aplikasinya",1,25,2.2.12,2025-11-22 06:50:18,,,2.2.12
f9b4a6b6-1256-4375-b8f2-71a2f327b40c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi eror GK jelas, padahal pasword dan email benar tapi egk bisa login aneh, sudah di perbarui kata saya sandi di buat lagi egk bisa buat login, muncul pilihan salah emang aneh, kalau mau buat aplikasi yang presisi jangan asal2an ini aplikasi buat pake uang rakyat.",1,43,2.2.8,2025-11-01 14:45:01,,,2.2.8
b0fc84f0-a2dc-4f34-a73c-6f54c0c21c75,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi tidak berfungsi, full bug ngelag terus, tidak meringankan hanya menambah beban, sekiranya belum siap bikin Aplikasi gausah bikin malah menyusahkan.",1,24,1.28,2023-10-29 19:15:35,“Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.”,2024-02-12 03:15:46,1.28
65003465-48ad-40d4-a21f-207bb50ad72c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"oss error min, mau daftar gak bisa, NIK terdata sudah pernah daftar , padahal belum pernah daftar, bahkan sudah cek ke PTSP memang belum terdaftar, dan juga validasi risiko gak bisa bisa",3,2,2.2.1,2025-09-02 12:39:11,,,2.2.1
91a11468-5efd-477b-a4e3-b2d782dda6d1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya kasih bintang 2 dulu, mohon di perbaiki aplikasinya. apk eror terus, jika memang apk di khusus kan untuk hp versi tertentu sangat memberatkan pengguna hp ram 4 ke bawah. masa iya harus beli hp baru dulu buat input NIB daftarin pelaku usaha.",2,19,2.2.4,2025-10-20 03:42:24,,,2.2.4
45271662-3067-4b2d-86c1-0edcd5b4ecf5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buruk, buat apa dibikin aplikasi kalau tetap diarahkan registrasi menggunakan WEB. udah gitu registrasinya sangat ribet, terlalu berputar-putar pengisian formulirnya, tidak praktis.",1,1,,2025-11-13 15:35:05,,,
34bd3fea-3848-48c1-ab2b-f717eb5d8b90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bikin akun aja ribet nya minta ampun sudah sampai di pengisian data kok errornya tntng password gak nyambung banget. masak gak ada yang namanya testing sbelum rilis pasti ada. mengecewakan.,1,1,1.4,2022-07-22 01:25:58,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 07:49:15,1.4
e4e60c75-75dd-44a5-b4ce-f7a8e75038f6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Setidaknya fokus di website dulu belum diperbaiki dengan bener udah pindah aplikasi, apl nya pun juga bermasalah, kenapa sih menghambat banget aku mau ngurus perizinan juga dipersulit semua dipersulit, tolong lah",1,28,2.2.4,2025-10-19 13:51:41,,,2.2.4
1cd58cfb-f0b2-4daa-b5da-c03c75cceeb0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Enakan Versi lama..versi baru susah bikinnya..ada tambahan Disabilitas padahal yang kerja normal mohon untuk di sistem versi lama karna verai baru susah prosesnya,2,0,,2025-10-09 10:27:01,,,
cab32ee2-4bde-4315-b398-10c03c7ed757,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"apknya kacau,,mau daftar nib baru malah di alihkan ke web,giliran di web malah dipersulit sistemnya sllu suruh nunggu beberapa saat tapi sampe seminggu masih aja begitu kendalanya,,glrn chat cs nya slow respon udh gitu ngasih solusi gajelas,,, tolong lahh jangan dipersulittf hadehhhhhhh istighfar banyak banyakkkkk",1,30,2.2.12,2025-11-25 11:10:06,,,2.2.12
415cdd90-c9b1-4b9d-81fa-0db430ee3d92,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Sangat Lambat Dalam Merespon Dan Memproses Data, Bahkan Yang Katanya Mudah dan cepat, Malah tidak ada progres sama sekali. PARAH...",2,1,,2025-06-04 22:14:30,,,
f7848564-78fa-4f76-add6-63fbdb118499,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi nya Buruk. Di layar awal tidak bisa lanjut lagi. Website nya juga sangat tidak intuitif. OSS ini harusnya secanggih aplikasi2 isi form yg lain, kenapa ini jelek sekali.? Anggaran ini sudah pasti Bujet Jumbo macam Coretax, tapi wadduuhh kaya app developer yang masih belajar aja.. Tolong deh, ini proyek2an semacam ini diganti aja dengan app programer2 Lokal yg rating nya kaliber internasional yang bener dan tanpa markup",1,18,2.2.12,2025-11-24 09:36:09,,,2.2.12
7ba75689-438c-4d62-92b9-077f2019e382,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi rusak kocak, daftar pake nomor telpon gk pernah bisa login, padahal nomor dan pasword udah sinkron. Bikin aplikasi jangan yang murahan lah. Lawak",1,13,2.0.4,2024-07-29 10:19:23,,,2.0.4
75cfb568-db84-4f7f-b7d1-8f9a86cb1094,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"mohon diperbaiki lagi agar pelaku usaha kecil bisa mengurus NIB lewat aplikasi kembali. versi sebelumnya bisa dengan mudah pengurusannya, yang terbaru malah dialihkan harus lewat web, yang justru makin mempersulit.",3,20,2.2.12,2025-11-21 01:55:29,,,2.2.12
41589c41-556c-4290-be32-79db1f4b84bd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Semua prizinan sangat mudah dan cepat gak pakai ribet harus antri tapi sayangnya untuk pencabutan prizinan berusaha yang salah masih sulit/ketersedian layanan belum ada, Bagus dan membantu sekali untuk permohonan izin bagi pengusaha baru..",5,2,,2025-03-02 04:25:03,,,
3d67ef14-c543-45cd-9e8b-81cf404a8126,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sangat efisien dlm memiliki surat ijin usaha .keren,mantap ,sangat di permukaan.hnya saran aja .jika email.dn nmr terdaftar hp telah hilang agar dpt login .dg mudah",5,16,2.2.1,2025-05-16 04:39:51,,,2.2.1
96b76435-8603-426a-96a9-7f04f0bb0416,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"setelah pembaruan jadi susah login, padahal email dan sandi sudah sesuai sebelum tidak bisa login langkah pembuatan sangat rumit membingungkan pengguna mohon perhatian dan perbaikan segera terima kasih",1,15,2.2.12,2025-11-19 11:16:09,,,2.2.12
63431049-2759-453c-afa4-f93f37030358,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya kecewa, di Aplikasi saya mendaftar UMKM dengan benar NIK saya. ternyata sudah ada yang memakai. saya minta mereset ke customer servic OSS.. malah tidak bisa.. tolong segera ditindaklanjuti",2,7,2.2.1,2025-05-20 03:25:05,,,2.2.1
4ab0fdac-45b5-4879-9bde-f32dc6ac20fb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Saya berharap pemerintah Indonesia lebih baik dalam mengurus aplikasi-aplikasi yang seperti ini. Interfacenya membingungkan, sering error, pula. Semoga pemerintah Indonesia lebih serius untuk menuju pelayanan digital ke depannya.",1,1,,2024-12-19 06:28:04,,,
7d338a7b-6c88-4588-8ab4-440707465c47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pada waktu pengajuan terhenti di DRAFT NIB... mohon diperbaiki. jika ada yg kurang mestinya ditampilkan notif..biar jelas dimana letak kekurangan datanya,3,2,,2025-07-03 01:11:29,,,
4f99f69f-e412-40f2-ab50-e0feaa9e4c97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasinya pas di klik menu perizinan aplikasi selalu keluat otomatis, bagaimana mau daftar kalau begini. Sudah menguras APBN untuk membuat aplikasi layanan tapi begini hasilnya.",1,12,1.2,2022-01-15 09:06:32,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 08:11:39,1.2
59675703-2026-4874-9b3a-3c478265b100,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buat apa aplikasi kalo beberapa fungsi terutama membuat usaha baru, perubahan dll masih harus lewat web? versi web juga sangat tidak responsive, fiturnya lemot, ngebug, hampir tiap instansi websitenya mirip buatan anak smk yang masih newbie",1,19,2.2.12,2025-11-10 14:35:10,,,2.2.12
89d248fb-85b5-49c4-beef-8a261455ead1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa login dg Email, username, telp & pasword yg sudah benar. Direset pasword juga tidak bisa padahal darurat butuh nyetak nib. Hubungi cs jg gak ada respon. Membantu diawal tapi merepotkan disaat dibutuhkan",1,12,1.3,2022-03-16 07:30:53,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 08:05:39,1.3
afa09cb2-afb8-44d8-8fe3-ceeedd06f205,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Selalu gagal . alamat tudak sesuai padahal alamat sudah benar . tk kira lg eror. tak coba sampai blenger 10 hari tetep gagal . alamat tidak sesui . Saya tanya ke dukcapil alamt benar . bingung aku.,1,13,1.25,2023-07-28 11:25:54,“Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.”,2024-02-12 04:04:01,1.25
5e68b250-c27f-431c-ab0f-2f6eb71902f3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gak bisa dipake aplikasinya. Mau login gak bisa mulu, mau didaftarin jg gak bisa. Kalo kebijakan dan aplikasi belum mateng tuh jangan dilakuin dulu lah. Menyusahkan rakyat aja bisanya. Dasar dzolim.",1,0,,2025-02-05 23:09:17,,,
45483f8f-0cbd-49f0-a85f-e4225d759436,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"akun nik terdaftar, email org lain. perbaiki lewat apa ini.? aplikasi blm siap kok di release. otentifikasi wajah yg dulu foto ktp berarti sia2 ya.? birokrasi online tidak kalah ribetnya dengan offline.",1,23,2.2.8,2025-11-01 11:13:07,,,2.2.8
86aeed00-95d3-44cf-9c00-862b328d0bb7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Rating adalah hasil dari Penilaian. Aplikasi ini dibuat Oleh PEMERINTAH PEMERINTAH Indonesia Bernilai seperti Rating ini. Saya tidak perlu menjelasankan kenapa saya kasih 1 Bintang. yang perlu saya sampaikan, GANTI atau kalau perlu PECAT orang / tim yang membuat aplikasi ini. Nga pantas di kasih gaji pake uang rakyat dengan kemampuan tak berkelas seperti itu. DODOL alias TO*LOL.",1,4,1.29,2023-12-06 13:28:22,“Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.”,2024-02-12 02:43:26,1.29
d453209a-c314-4846-b046-4c06891b861e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Apk gak jelas, kbanyakan errornya, mau daftar ajah susah pas masukin data KTP, giliran di klik tulisannya password error pdahal gak disuruh input password",1,2,1.4,2022-05-13 09:06:41,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 07:57:41,1.4
8c36cbff-93d2-46f5-afd4-f3a44d7b80e6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Sangat membantu perijinan bagi kaum UMKM cara mudah dan simpel. tp sayangnya aplikasi entah knp sering tidak bisa di buka dan selalu logout🤦,3,11,2.2.3,2025-09-29 10:35:57,,,2.2.3
e0c8bf1c-3adb-4502-839f-643a0b30ce29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Jangan kan untuk daftar..untuk masuk aplikasi saja susah.bukannya mempermudah malah mempersulit.mana harus di minta bintang dulu baru bisa posting...😅,1,2,1.4,2022-07-21 03:34:54,Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.,2024-02-12 07:49:23,1.4
00ffde46-c512-4ce7-b7ac-a0b183ddbbbe,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"kenapa habis update malah susah di pakai aplikasi nya semakin ribet, tidak bisa di kelola data nya malah harus pergi ke website dan di website malah di persulit tidak bisa donwload NIB",1,9,2.2.12,2025-11-17 22:55:47,,,2.2.12
c9526417-d5cf-4158-9555-0575af483301,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Susah masuknya . Udah gitu klo salah isi sulit di perbaiki .. Conton Seharusnya UMKM jadi Non UMKN di perbaiki sulit . Tolong bantu penjelasan nan perbaiki reting klo sdh di bantu,1,4,1.28,2023-11-01 08:17:59,“Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.”,2024-02-12 03:06:49,1.28
7b7cafd3-144d-4a7f-b94c-7aec425c692b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya ko bego, ga guna. gaya diplaystore giliran mau proses tetap diarahkan ke website. kalo gitu ngapain ada plikasi kalo pada akhirnya ke website. terus itu fitur amdal so..so an buat apa coba. kalo tujuan apk ini khusus usaha kecil, masa iya usaha bikin cilok skala rumahan harus pake amdal, ngotak ga sih ini.",1,1,,2025-12-02 07:26:57,,,
ca597f86-b4f8-4d45-81de-c0d4264b9272,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Aplikasi bosok, jelek betul udh daftar sekian kali gabisa terus. Jaringan juga udh ganti2 tapi tetep gabisa masuk. Katanya aplikasi ini untuk mempermudah, tapi gabisa.",1,19,1.29,2023-12-06 09:40:32,“Hai #TemanBoss! Mohon maaf atas kendala yang Bapak/Ibu alami. Silakan menginformasikan secara detail fitur yang dimaksud melalui layanan whatsapp kami (+628116774642) yang tersedia setiap hari kerja pada pukul 08.00-16.00 WIB.”,2024-02-12 02:43:34,1.29
9d512874-4930-4ea6-96ed-294d244e793a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Dipermudah saat tag lokasi peta dengan alamat usaha. Untuk buat baru jadi sangat mudah. Untuk yg edit Kbli saat klik kelola agak sulit.,4,0,,2023-12-25 15:07:25,"“Hai #temanBoss! Terima kasih ya untuk feedback positifnya, sukses selalu🙂”",2024-02-12 02:34:46,
9d3b2c2d-ec1c-42c4-990e-e2d533fbae6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"proses pembuatan NIB setelah Upgrade aplikasi ribet dan seolah-olah mempersulit, belum lagi error terus. padahal sebelumnya jauh lebih mudah di pahami....",1,20,2.2.12,2025-12-10 22:14:53,,,2.2.12
90713f9c-a3f9-41b3-91b3-369f0751104c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ga jelas.. pake web bukannya bikin lancar malah nambah eror, di bagian persyaratan dasar tata ruang, saya ga bisa buka file pdf nya.. ga bisa download file nya juga doang? kalo udh kaya gitu gimana tuh?? udh coba di hp lain juga ga bisa.. kocak",1,1,,2025-12-10 10:29:52,,,
